Country,Year,month,date,latitude,longitude,temperature,pop,pop1
Bhilwara,4,May,05/01/2003,24.9151,74.4828,33.533001,326431,1.1435355
Bhilwara,14,May,05/01/2013,24.9151,74.4828,34.089001,326431,1.1435355
Bhilwara,16,May,05/01/2015,24.9151,74.4828,34.504002,326431,1.1435355
Bhilwara,9,May,05/01/2008,24.9151,74.4828,32.296001,326431,1.1435355
Bhilwara,6,May,05/01/2005,24.9151,74.4828,32.990002,326431,1.1435355
Bhilwara,5,May,05/01/2004,24.9151,74.4828,33.341999,326431,1.1435355
Bhilwara,17,May,05/01/2016,24.9151,74.4828,34.645,326431,1.1435355
Bhimavaram,2,May,05/01/2001,16.8733 ,82.04649999999999,33.324001,142967,2.596015
Bhimavaram,9,May,05/01/2008,16.8733 ,82.04649999999999,33.236,142967,2.596015
Bhimavaram,21,May,05/01/2020,16.8733 ,82.04649999999999,32.331001,142967,2.596015
Bhimavaram,19,May,05/01/2018,16.8733 ,82.04649999999999,31.681,142967,2.596015
Bhimavaram,20,May,05/01/2019,16.8733 ,82.04649999999999,32.943001,142967,2.596015
Bhimavaram,18,May,05/01/2017,16.8733 ,82.04649999999999,32.826,142967,2.596015
Bhimavaram,3,May,05/01/2002,16.8733 ,82.04649999999999,33.342999,142967,2.596015
Bhimavaram,6,May,05/01/2005,16.8733 ,82.04649999999999,32.542,142967,2.596015
Bhimavaram,12,May,05/01/2011,16.8733 ,82.04649999999999,32.353001,142967,2.596015
Bhimavaram,13,May,05/01/2012,16.8733 ,82.04649999999999,33.453999,142967,2.596015
Bhimavaram,17,May,05/01/2016,16.8733 ,82.04649999999999,32.372002,142967,2.596015
Bhimavaram,16,May,05/01/2015,16.8733 ,82.04649999999999,33.421001,142967,2.596015
Bhimavaram,7,May,05/01/2006,16.8733 ,82.04649999999999,31.712,142967,2.596015
Bhimavaram,1,May,05/01/2000,16.8733 ,82.04649999999999,32.696999,142967,2.596015
Bhimavaram,14,May,05/01/2013,16.8733 ,82.04649999999999,33.417,142967,2.596015
Bhimavaram,4,May,05/01/2003,16.8733 ,82.04649999999999,33.818001,142967,2.596015
Bhimavaram,8,May,05/01/2007,16.8733 ,82.04649999999999,33.049999,142967,2.596015
Bhimavaram,5,May,05/01/2004,16.8733 ,82.04649999999999,31.653,142967,2.596015
Bhimavaram,10,May,05/01/2009,16.8733 ,82.04649999999999,32.206001,142967,2.596015
Bhimavaram,15,May,05/01/2014,16.8733 ,82.04649999999999,31.971001,142967,2.596015
Bhimavaram,11,May,05/01/2010,16.8733 ,82.04649999999999,32.610001,142967,2.596015
Bhind,7,May,05/01/2006,26.5227,78.806,34.828999,174035,2.3500504
Bhind,8,May,05/01/2007,26.5227,78.806,34.105999,174035,2.3500504
Bhind,6,May,05/01/2005,26.5227,78.806,34.127998,174035,2.3500504
Bhind,5,May,05/01/2004,26.5227,78.806,34.817001,174035,2.3500504
Bhind,19,May,05/01/2018,26.5227,78.806,35.403,174035,2.3500504
Bhind,16,May,05/01/2015,26.5227,78.806,35.094002,174035,2.3500504
Bhind,17,May,05/01/2016,26.5227,78.806,34.966999,174035,2.3500504
Bhind,14,May,05/01/2013,26.5227,78.806,35.341,174035,2.3500504
Bhind,21,May,05/01/2020,26.5227,78.806,33.691002,174035,2.3500504
Bhind,13,May,05/01/2012,26.5227,78.806,34.841,174035,2.3500504
Bhind,3,May,05/01/2002,26.5227,78.806,35.872002,174035,2.3500504
Bhind,11,May,05/01/2010,26.5227,78.806,35.890999,174035,2.3500504
Bhind,20,May,05/01/2019,26.5227,78.806,35.327,174035,2.3500504
Bhind,10,May,05/01/2009,26.5227,78.806,34.599998,174035,2.3500504
Bhind,18,May,05/01/2017,26.5227,78.806,35.373001,174035,2.3500504
Bhind,15,May,05/01/2014,26.5227,78.806,33.999001,174035,2.3500504
Bhind,9,May,05/01/2008,26.5227,78.806,33.532001,174035,2.3500504
Bhind,4,May,05/01/2003,26.5227,78.806,34.834,174035,2.3500504
Bhind,12,May,05/01/2011,26.5227,78.806,34.797001,174035,2.3500504
Bhind,1,May,05/01/2000,26.5227,78.806,34.502998,174035,2.3500504
Bhind,2,May,05/01/2001,26.5227,78.806,34.237,174035,2.3500504
Bhiwandi,16,May,05/01/2015,20.0942,73.36490000000001,31.893,707035,1.8696961
Bhiwandi,7,May,05/01/2006,20.0942,73.36490000000001,30.923,707035,1.8696961
Bhiwandi,9,May,05/01/2008,20.0942,73.36490000000001,30.652,707035,1.8696961
Bhiwandi,12,May,05/01/2011,20.0942,73.36490000000001,30.815001,707035,1.8696961
Bhiwandi,6,May,05/01/2005,20.0942,73.36490000000001,30.74,707035,1.8696961
Bhiwandi,11,May,05/01/2010,20.0942,73.36490000000001,32.252998,707035,1.8696961
Bhiwandi,4,May,05/01/2003,20.0942,73.36490000000001,30.966999,707035,1.8696961
Bhiwandi,2,May,05/01/2001,20.0942,73.36490000000001,30.643999,707035,1.8696961
Bhiwandi,10,May,05/01/2009,20.0942,73.36490000000001,31.004999,707035,1.8696961
Bhiwandi,5,May,05/01/2004,20.0942,73.36490000000001,30.907,707035,1.8696961
Bhiwandi,14,May,05/01/2013,20.0942,73.36490000000001,31.205,707035,1.8696961
Bhiwandi,15,May,05/01/2014,20.0942,73.36490000000001,30.950001,707035,1.8696961
Bhiwandi,21,May,05/01/2020,20.0942,73.36490000000001,31.834,707035,1.8696961
Bhiwandi,18,May,05/01/2017,20.0942,73.36490000000001,31.702,707035,1.8696961
Bhiwandi,13,May,05/01/2012,20.0942,73.36490000000001,30.646,707035,1.8696961
Bhiwandi,20,May,05/01/2019,20.0942,73.36490000000001,31.048,707035,1.8696961
Bhiwandi,19,May,05/01/2018,20.0942,73.36490000000001,31.806999,707035,1.8696961
Bhiwandi,1,May,05/01/2000,20.0942,73.36490000000001,30.000999,707035,1.8696961
Bhiwandi,17,May,05/01/2016,20.0942,73.36490000000001,31.688999,707035,1.8696961
Bhiwandi,8,May,05/01/2007,20.0942,73.36490000000001,31.075001,707035,1.8696961
Bhiwandi,3,May,05/01/2002,20.0942,73.36490000000001,31.452999,707035,1.8696961
Bhiwani,19,May,05/01/2018,28.1329 ,75.4545,35.032001,190855,2.216887
Bhiwani,20,May,05/01/2019,28.1329 ,75.4545,33.631001,190855,2.216887
Bhiwani,15,May,05/01/2014,28.1329 ,75.4545,32.772999,190855,2.216887
Bhiwani,11,May,05/01/2010,28.1329 ,75.4545,35.758999,190855,2.216887
Bhiwani,6,May,05/01/2005,28.1329 ,75.4545,32.924999,190855,2.216887
Bhiwani,7,May,05/01/2006,28.1329 ,75.4545,34.938999,190855,2.216887
Bhiwani,3,May,05/01/2002,28.1329 ,75.4545,35.333,190855,2.216887
Bhiwani,1,May,05/01/2000,28.1329 ,75.4545,34.758999,190855,2.216887
Bhiwani,16,May,05/01/2015,28.1329 ,75.4545,34.609001,190855,2.216887
Bhiwani,5,May,05/01/2004,28.1329 ,75.4545,33.981998,190855,2.216887
Bhiwani,10,May,05/01/2009,28.1329 ,75.4545,34.546001,190855,2.216887
Bhiwani,2,May,05/01/2001,28.1329 ,75.4545,33.641998,190855,2.216887
Bhiwani,17,May,05/01/2016,28.1329 ,75.4545,35.078999,190855,2.216887
Bhiwani,14,May,05/01/2013,28.1329 ,75.4545,34.743999,190855,2.216887
Bhiwani,18,May,05/01/2017,28.1329 ,75.4545,34.791,190855,2.216887
Bhiwani,9,May,05/01/2008,28.1329 ,75.4545,32.334999,190855,2.216887
Bhiwani,21,May,05/01/2020,28.1329 ,75.4545,33.405998,190855,2.216887
Bhiwani,12,May,05/01/2011,28.1329 ,75.4545,34.476002,190855,2.216887
Bhiwani,8,May,05/01/2007,28.1329 ,75.4545,34.105999,190855,2.216887
Bhiwani,13,May,05/01/2012,28.1329 ,75.4545,34.014999,190855,2.216887
Bhiwani,4,May,05/01/2003,28.1329 ,75.4545,33.910999,190855,2.216887
Bhopal,21,May,05/01/2020,23.3087 ,77.7670 ,34.327999,1599914,8.9385948
Bhopal,12,May,05/01/2011,23.3087 ,77.7670 ,34.737999,1599914,8.9385948
Bhopal,17,May,05/01/2016,23.3087 ,77.7670 ,34.858002,1599914,8.9385948
Bhopal,13,May,05/01/2012,23.3087 ,77.7670 ,34.298,1599914,8.9385948
Bhopal,20,May,05/01/2019,23.3087 ,77.7670 ,34.800999,1599914,8.9385948
Bhopal,9,May,05/01/2008,23.3087 ,77.7670 ,33.651001,1599914,8.9385948
Bhopal,16,May,05/01/2015,23.3087 ,77.7670 ,34.825001,1599914,8.9385948
Bhopal,14,May,05/01/2013,23.3087 ,77.7670 ,35.16,1599914,8.9385948
Bhopal,4,May,05/01/2003,23.3087 ,77.7670 ,34.540001,1599914,8.9385948
Bhopal,15,May,05/01/2014,23.3087 ,77.7670 ,33.344002,1599914,8.9385948
Bhopal,5,May,05/01/2004,23.3087 ,77.7670 ,33.944,1599914,8.9385948
Bhopal,6,May,05/01/2005,23.3087 ,77.7670 ,34.091999,1599914,8.9385948
Bhopal,11,May,05/01/2010,23.3087 ,77.7670 ,35.889,1599914,8.9385948
Bhopal,7,May,05/01/2006,23.3087 ,77.7670 ,34.153,1599914,8.9385948
Bhopal,1,May,05/01/2000,23.3087 ,77.7670 ,32.796001,1599914,8.9385948
Bhopal,18,May,05/01/2017,23.3087 ,77.7670 ,34.992001,1599914,8.9385948
Bhopal,19,May,05/01/2018,23.3087 ,77.7670 ,35.752998,1599914,8.9385948
Bhopal,3,May,05/01/2002,23.3087 ,77.7670 ,35.523998,1599914,8.9385948
Bhopal,2,May,05/01/2001,23.3087 ,77.7670 ,34.215,1599914,8.9385948
Bhopal,8,May,05/01/2007,23.3087 ,77.7670 ,33.879002,1599914,8.9385948
Bhopal,10,May,05/01/2009,23.3087 ,77.7670 ,34.946999,1599914,8.9385948
Bhubaneswar,12,May,05/01/2011,20.0942,85.3081 ,31.558001,762243,2.3067763
Bhubaneswar,20,May,05/01/2019,20.0942,85.3081 ,32.160999,762243,2.3067763
Bhubaneswar,3,May,05/01/2002,20.0942,85.3081 ,32.582001,762243,2.3067763
Bhubaneswar,1,May,05/01/2000,20.0942,85.3081 ,31.656,762243,2.3067763
Bhubaneswar,10,May,05/01/2009,20.0942,85.3081 ,31.902,762243,2.3067763
Bhubaneswar,2,May,05/01/2001,20.0942,85.3081 ,32.391998,762243,2.3067763
Bhubaneswar,18,May,05/01/2017,20.0942,85.3081 ,32.450001,762243,2.3067763
Bhubaneswar,16,May,05/01/2015,20.0942,85.3081 ,32.699001,762243,2.3067763
Bhubaneswar,6,May,05/01/2005,20.0942,85.3081 ,32.247002,762243,2.3067763
Bhubaneswar,13,May,05/01/2012,20.0942,85.3081 ,32.644001,762243,2.3067763
Bhubaneswar,7,May,05/01/2006,20.0942,85.3081 ,30.885,762243,2.3067763
Bhubaneswar,21,May,05/01/2020,20.0942,85.3081 ,30.584999,762243,2.3067763
Bhubaneswar,19,May,05/01/2018,20.0942,85.3081 ,31.011999,762243,2.3067763
Bhubaneswar,5,May,05/01/2004,20.0942,85.3081 ,32.285999,762243,2.3067763
Bhubaneswar,14,May,05/01/2013,20.0942,85.3081 ,31.827,762243,2.3067763
Bhubaneswar,9,May,05/01/2008,20.0942,85.3081 ,31.903,762243,2.3067763
Bhubaneswar,4,May,05/01/2003,20.0942,85.3081 ,32.979,762243,2.3067763
Bhubaneswar,8,May,05/01/2007,20.0942,85.3081 ,31.365999,762243,2.3067763
Bhubaneswar,15,May,05/01/2014,20.0942,85.3081 ,31.792999,762243,2.3067763
Bhubaneswar,17,May,05/01/2016,20.0942,85.3081 ,31.923,762243,2.3067763
Bhubaneswar,11,May,05/01/2010,20.0942,85.3081 ,31.809999,762243,2.3067763
Bhuj,17,May,05/01/2016,23.3087,69.0291,31.892,133459,2.6712897
Bhuj,20,May,05/01/2019,23.3087,69.0291,31.145,133459,2.6712897
Bhuj,10,May,05/01/2009,23.3087,69.0291,31.725,133459,2.6712897
Bhuj,6,May,05/01/2005,23.3087,69.0291,30.996,133459,2.6712897
Bhuj,5,May,05/01/2004,23.3087,69.0291,31.507,133459,2.6712897
Bhuj,19,May,05/01/2018,23.3087,69.0291,32.431999,133459,2.6712897
Bhuj,15,May,05/01/2014,23.3087,69.0291,31.337,133459,2.6712897
Bhuj,14,May,05/01/2013,23.3087,69.0291,31.365999,133459,2.6712897
Bhuj,7,May,05/01/2006,23.3087,69.0291,31.356001,133459,2.6712897
Bhuj,1,May,05/01/2000,23.3087,69.0291,30.922001,133459,2.6712897
Bhuj,9,May,05/01/2008,23.3087,69.0291,30.656,133459,2.6712897
Bhuj,18,May,05/01/2017,23.3087,69.0291,31.858,133459,2.6712897
Bhuj,16,May,05/01/2015,23.3087,69.0291,32.081001,133459,2.6712897
Bhuj,13,May,05/01/2012,23.3087,69.0291,30.892,133459,2.6712897
Bhuj,2,May,05/01/2001,23.3087,69.0291,31.559999,133459,2.6712897
Bhuj,12,May,05/01/2011,23.3087,69.0291,30.750999,133459,2.6712897
Bhuj,4,May,05/01/2003,23.3087,69.0291,30.872,133459,2.6712897
Bhuj,21,May,05/01/2020,23.3087,69.0291,31.815001,133459,2.6712897
Bhuj,11,May,05/01/2010,23.3087,69.0291,32.457001,133459,2.6712897
Bhuj,3,May,05/01/2002,23.3087,69.0291,31.909,133459,2.6712897
Bhuj,8,May,05/01/2007,23.3087,69.0291,31.239,133459,2.6712897
Bhusawal,2,May,05/01/2001,21.7021 ,75.2885,33.875,183001,2.279067
Bhusawal,18,May,05/01/2017,21.7021 ,75.2885,35.039001,183001,2.279067
Bhusawal,13,May,05/01/2012,21.7021 ,75.2885,33.923,183001,2.279067
Bhusawal,19,May,05/01/2018,21.7021 ,75.2885,35.500999,183001,2.279067
Bhusawal,15,May,05/01/2014,21.7021 ,75.2885,33.764,183001,2.279067
Bhusawal,7,May,05/01/2006,21.7021 ,75.2885,34.18,183001,2.279067
Bhusawal,21,May,05/01/2020,21.7021 ,75.2885,35.066002,183001,2.279067
Bhusawal,14,May,05/01/2013,21.7021 ,75.2885,34.602001,183001,2.279067
Bhusawal,20,May,05/01/2019,21.7021 ,75.2885,34.591,183001,2.279067
Bhusawal,1,May,05/01/2000,21.7021 ,75.2885,32.691002,183001,2.279067
Bhusawal,12,May,05/01/2011,21.7021 ,75.2885,34.062,183001,2.279067
Bhusawal,9,May,05/01/2008,21.7021 ,75.2885,33.515999,183001,2.279067
Bhusawal,17,May,05/01/2016,21.7021 ,75.2885,34.862,183001,2.279067
Bhusawal,16,May,05/01/2015,21.7021 ,75.2885,35.058998,183001,2.279067
Bhusawal,11,May,05/01/2010,21.7021 ,75.2885,35.652,183001,2.279067
Bhusawal,5,May,05/01/2004,21.7021 ,75.2885,33.769001,183001,2.279067
Bhusawal,10,May,05/01/2009,21.7021 ,75.2885,34.363998,183001,2.279067
Bhusawal,8,May,05/01/2007,21.7021 ,75.2885,33.939999,183001,2.279067
Bhusawal,3,May,05/01/2002,21.7021 ,75.2885,34.831001,183001,2.279067
Bhusawal,6,May,05/01/2005,21.7021 ,75.2885,33.965,183001,2.279067
Bhusawal,4,May,05/01/2003,21.7021 ,75.2885,34.259998,183001,2.279067
Bid,18,May,05/01/2017,18.4838,76.05629999999999,33.632999,146709,2.5663898
Bid,13,May,05/01/2012,18.4838,76.05629999999999,33.111,146709,2.5663898
Bid,15,May,05/01/2014,18.4838,76.05629999999999,32.381001,146709,2.5663898
Bid,6,May,05/01/2005,18.4838,76.05629999999999,33.082001,146709,2.5663898
Bid,5,May,05/01/2004,18.4838,76.05629999999999,31.698,146709,2.5663898
Bid,1,May,05/01/2000,18.4838,76.05629999999999,31.424,146709,2.5663898
Bid,20,May,05/01/2019,18.4838,76.05629999999999,34.088001,146709,2.5663898
Bid,2,May,05/01/2001,18.4838,76.05629999999999,32.944,146709,2.5663898
Bid,3,May,05/01/2002,18.4838,76.05629999999999,33.195999,146709,2.5663898
Bid,9,May,05/01/2008,18.4838,76.05629999999999,32.617001,146709,2.5663898
Bid,14,May,05/01/2013,18.4838,76.05629999999999,33.848,146709,2.5663898
Bid,10,May,05/01/2009,18.4838,76.05629999999999,33.012001,146709,2.5663898
Bid,4,May,05/01/2003,18.4838,76.05629999999999,33.713001,146709,2.5663898
Bid,11,May,05/01/2010,18.4838,76.05629999999999,34.014,146709,2.5663898
Bid,8,May,05/01/2007,18.4838,76.05629999999999,33.051998,146709,2.5663898
Bid,19,May,05/01/2018,18.4838,76.05629999999999,33.678001,146709,2.5663898
Bid,21,May,05/01/2020,18.4838,76.05629999999999,33.657001,146709,2.5663898
Bid,16,May,05/01/2015,18.4838,76.05629999999999,33.319,146709,2.5663898
Bid,7,May,05/01/2006,18.4838,76.05629999999999,32.582001,146709,2.5663898
Bid,12,May,05/01/2011,18.4838,76.05629999999999,32.712002,146709,2.5663898
Bid,17,May,05/01/2016,18.4838,76.05629999999999,33.431,146709,2.5663898
Bidar,12,May,05/01/2011,18.4838,77.7465,34.009998,204071,2.1122563
Bidar,4,May,05/01/2003,18.4838,77.7465,35.214001,204071,2.1122563
Bidar,18,May,05/01/2017,18.4838,77.7465,34.831001,204071,2.1122563
Bidar,10,May,05/01/2009,18.4838,77.7465,34.265999,204071,2.1122563
Bidar,11,May,05/01/2010,18.4838,77.7465,34.903,204071,2.1122563
Bidar,9,May,05/01/2008,18.4838,77.7465,33.898998,204071,2.1122563
Bidar,21,May,05/01/2020,18.4838,77.7465,34.544998,204071,2.1122563
Bidar,15,May,05/01/2014,18.4838,77.7465,33.212002,204071,2.1122563
Bidar,17,May,05/01/2016,18.4838,77.7465,34.523998,204071,2.1122563
Bidar,14,May,05/01/2013,18.4838,77.7465,35.508999,204071,2.1122563
Bidar,8,May,05/01/2007,18.4838,77.7465,34.245998,204071,2.1122563
Bidar,13,May,05/01/2012,18.4838,77.7465,34.880001,204071,2.1122563
Bidar,16,May,05/01/2015,18.4838,77.7465,34.618,204071,2.1122563
Bidar,2,May,05/01/2001,18.4838,77.7465,34.450001,204071,2.1122563
Bidar,20,May,05/01/2019,18.4838,77.7465,35.646999,204071,2.1122563
Bidar,5,May,05/01/2004,18.4838,77.7465,32.597,204071,2.1122563
Bidar,1,May,05/01/2000,18.4838,77.7465,32.598,204071,2.1122563
Bidar,6,May,05/01/2005,18.4838,77.7465,34.214001,204071,2.1122563
Bidar,3,May,05/01/2002,18.4838,77.7465,34.391998,204071,2.1122563
Bidar,19,May,05/01/2018,18.4838,77.7465,34.972,204071,2.1122563
Bidar,7,May,05/01/2006,18.4838,77.7465,33.380001,204071,2.1122563
Bihar,8,May,05/01/2007,24.9151,85.1232,32.263,244230,1.7943187
Bihar,10,May,05/01/2009,24.9151,85.1232,31.893999,244230,1.7943187
Bihar,12,May,05/01/2011,24.9151,85.1232,32.376999,244230,1.7943187
Bihar,20,May,05/01/2019,24.9151,85.1232,34.356998,244230,1.7943187
Bihar,4,May,05/01/2003,24.9151,85.1232,33.390999,244230,1.7943187
Bihar,1,May,05/01/2000,24.9151,85.1232,32.342999,244230,1.7943187
Bihar,3,May,05/01/2002,24.9151,85.1232,32.541,244230,1.7943187
Bihar,2,May,05/01/2001,24.9151,85.1232,32.328999,244230,1.7943187
Bihar,17,May,05/01/2016,24.9151,85.1232,32.575001,244230,1.7943187
Bihar,18,May,05/01/2017,24.9151,85.1232,33.334999,244230,1.7943187
Bihar,16,May,05/01/2015,24.9151,85.1232,33.526001,244230,1.7943187
Bihar,15,May,05/01/2014,24.9151,85.1232,33.09,244230,1.7943187
Bihar,7,May,05/01/2006,24.9151,85.1232,32.101002,244230,1.7943187
Bihar,19,May,05/01/2018,24.9151,85.1232,32.536999,244230,1.7943187
Bihar,6,May,05/01/2005,24.9151,85.1232,33.021,244230,1.7943187
Bihar,13,May,05/01/2012,24.9151,85.1232,34.153,244230,1.7943187
Bihar,14,May,05/01/2013,24.9151,85.1232,33.004002,244230,1.7943187
Bihar,5,May,05/01/2004,24.9151,85.1232,33.365002,244230,1.7943187
Bihar,21,May,05/01/2020,24.9151,85.1232,31.261999,244230,1.7943187
Bihar,11,May,05/01/2010,24.9151,85.1232,33.037998,244230,1.7943187
Bihar,9,May,05/01/2008,24.9151,85.1232,32.318001,244230,1.7943187
Bijapur,16,May,05/01/2015,16.8733,75.3488,31.671,271064,1.5818746
Bijapur,12,May,05/01/2011,16.8733,75.3488,31.316,271064,1.5818746
Bijapur,9,May,05/01/2008,16.8733,75.3488,31.132999,271064,1.5818746
Bijapur,5,May,05/01/2004,16.8733,75.3488,30.125,271064,1.5818746
Bijapur,7,May,05/01/2006,16.8733,75.3488,31.218,271064,1.5818746
Bijapur,10,May,05/01/2009,16.8733,75.3488,31.525999,271064,1.5818746
Bijapur,17,May,05/01/2016,16.8733,75.3488,31.969999,271064,1.5818746
Bijapur,6,May,05/01/2005,16.8733,75.3488,31.771999,271064,1.5818746
Bijapur,14,May,05/01/2013,16.8733,75.3488,32.029999,271064,1.5818746
Bijapur,21,May,05/01/2020,16.8733,75.3488,32.183998,271064,1.5818746
Bijapur,15,May,05/01/2014,16.8733,75.3488,30.899,271064,1.5818746
Bijapur,2,May,05/01/2001,16.8733,75.3488,31.323,271064,1.5818746
Bijapur,19,May,05/01/2018,16.8733,75.3488,31.604,271064,1.5818746
Bijapur,4,May,05/01/2003,16.8733,75.3488,32.396,271064,1.5818746
Bijapur,8,May,05/01/2007,16.8733,75.3488,31.450001,271064,1.5818746
Bijapur,11,May,05/01/2010,16.8733,75.3488,32.467999,271064,1.5818746
Bijapur,13,May,05/01/2012,16.8733,75.3488,31.563,271064,1.5818746
Bijapur,1,May,05/01/2000,16.8733,75.3488,30.239,271064,1.5818746
Bijapur,20,May,05/01/2019,16.8733,75.3488,32.419998,271064,1.5818746
Bijapur,3,May,05/01/2002,16.8733,75.3488,31.681999,271064,1.5818746
Bijapur,18,May,05/01/2017,16.8733,75.3488,31.955,271064,1.5818746
Bikaner,19,May,05/01/2018,28.1329 ,73.6364 ,36.085999,576015,.83241433
Bikaner,13,May,05/01/2012,28.1329 ,73.6364 ,34.854,576015,.83241433
Bikaner,18,May,05/01/2017,28.1329 ,73.6364 ,35.833,576015,.83241433
Bikaner,5,May,05/01/2004,28.1329 ,73.6364 ,35.027,576015,.83241433
Bikaner,7,May,05/01/2006,28.1329 ,73.6364 ,36.435001,576015,.83241433
Bikaner,8,May,05/01/2007,28.1329 ,73.6364 ,35.132999,576015,.83241433
Bikaner,17,May,05/01/2016,28.1329 ,73.6364 ,36.363998,576015,.83241433
Bikaner,15,May,05/01/2014,28.1329 ,73.6364 ,33.470001,576015,.83241433
Bikaner,2,May,05/01/2001,28.1329 ,73.6364 ,35.007,576015,.83241433
Bikaner,3,May,05/01/2002,28.1329 ,73.6364 ,36.105999,576015,.83241433
Bikaner,6,May,05/01/2005,28.1329 ,73.6364 ,33.632,576015,.83241433
Bikaner,10,May,05/01/2009,28.1329 ,73.6364 ,35.855999,576015,.83241433
Bikaner,4,May,05/01/2003,28.1329 ,73.6364 ,34.251999,576015,.83241433
Bikaner,12,May,05/01/2011,28.1329 ,73.6364 ,35.685001,576015,.83241433
Bikaner,9,May,05/01/2008,28.1329 ,73.6364 ,33.728001,576015,.83241433
Bikaner,14,May,05/01/2013,28.1329 ,73.6364 ,35.443001,576015,.83241433
Bikaner,1,May,05/01/2000,28.1329 ,73.6364 ,36.088001,576015,.83241433
Bikaner,20,May,05/01/2019,28.1329 ,73.6364 ,34.416,576015,.83241433
Bikaner,21,May,05/01/2020,28.1329 ,73.6364 ,34.729,576015,.83241433
Bikaner,11,May,05/01/2010,28.1329 ,73.6364 ,36.584,576015,.83241433
Bikaner,16,May,05/01/2015,28.1329 ,73.6364 ,35.327999,576015,.83241433
Bilaspur,4,May,05/01/2003,21.7021,82.2115,36.52,282705,1.4897131
Bilaspur,2,May,05/01/2001,21.7021,82.2115,35.589001,282705,1.4897131
Bilaspur,3,May,05/01/2002,21.7021,82.2115,36.459,282705,1.4897131
Bilaspur,16,May,05/01/2015,21.7021,82.2115,35.834,282705,1.4897131
Bilaspur,19,May,05/01/2018,21.7021,82.2115,35.451,282705,1.4897131
Bilaspur,8,May,05/01/2007,21.7021,82.2115,34.891998,282705,1.4897131
Bilaspur,12,May,05/01/2011,21.7021,82.2115,35.247002,282705,1.4897131
Bilaspur,11,May,05/01/2010,21.7021,82.2115,35.862999,282705,1.4897131
Bilaspur,17,May,05/01/2016,21.7021,82.2115,35.224998,282705,1.4897131
Bilaspur,18,May,05/01/2017,21.7021,82.2115,36.243,282705,1.4897131
Bilaspur,10,May,05/01/2009,21.7021,82.2115,35.999001,282705,1.4897131
Bilaspur,7,May,05/01/2006,21.7021,82.2115,34.179001,282705,1.4897131
Bilaspur,1,May,05/01/2000,21.7021,82.2115,34.783001,282705,1.4897131
Bilaspur,5,May,05/01/2004,21.7021,82.2115,35.391998,282705,1.4897131
Bilaspur,21,May,05/01/2020,21.7021,82.2115,33.723999,282705,1.4897131
Bilaspur,15,May,05/01/2014,21.7021,82.2115,34.533001,282705,1.4897131
Bilaspur,6,May,05/01/2005,21.7021,82.2115,35.432999,282705,1.4897131
Bilaspur,14,May,05/01/2013,21.7021,82.2115,36.501999,282705,1.4897131
Bilaspur,20,May,05/01/2019,21.7021,82.2115,36.693001,282705,1.4897131
Bilaspur,9,May,05/01/2008,21.7021,82.2115,35.542,282705,1.4897131
Bilaspur,13,May,05/01/2012,21.7021,82.2115,36.382,282705,1.4897131
Bokaro,11,May,05/01/2010,23.3087,86.50490000000001,31.816,418533,.41436645
Bokaro,17,May,05/01/2016,23.3087,86.50490000000001,31.587999,418533,.41436645
Bokaro,13,May,05/01/2012,23.3087,86.50490000000001,33.07,418533,.41436645
Bokaro,10,May,05/01/2009,23.3087,86.50490000000001,30.955999,418533,.41436645
Bokaro,4,May,05/01/2003,23.3087,86.50490000000001,32.334,418533,.41436645
Bokaro,15,May,05/01/2014,23.3087,86.50490000000001,32.384998,418533,.41436645
Bokaro,18,May,05/01/2017,23.3087,86.50490000000001,32.028999,418533,.41436645
Bokaro,12,May,05/01/2011,23.3087,86.50490000000001,31.094,418533,.41436645
Bokaro,20,May,05/01/2019,23.3087,86.50490000000001,32.817001,418533,.41436645
Bokaro,8,May,05/01/2007,23.3087,86.50490000000001,31.639,418533,.41436645
Bokaro,1,May,05/01/2000,23.3087,86.50490000000001,31.082001,418533,.41436645
Bokaro,16,May,05/01/2015,23.3087,86.50490000000001,32.136002,418533,.41436645
Bokaro,3,May,05/01/2002,23.3087,86.50490000000001,32.029999,418533,.41436645
Bokaro,6,May,05/01/2005,23.3087,86.50490000000001,32.261002,418533,.41436645
Bokaro,9,May,05/01/2008,23.3087,86.50490000000001,31.754,418533,.41436645
Bokaro,2,May,05/01/2001,23.3087,86.50490000000001,31.274,418533,.41436645
Bokaro,5,May,05/01/2004,23.3087,86.50490000000001,32.702999,418533,.41436645
Bokaro,19,May,05/01/2018,23.3087,86.50490000000001,31.084,418533,.41436645
Bokaro,7,May,05/01/2006,23.3087,86.50490000000001,30.981001,418533,.41436645
Bokaro,14,May,05/01/2013,23.3087,86.50490000000001,31.742001,418533,.41436645
Bokaro,21,May,05/01/2020,23.3087,86.50490000000001,30.267,418533,.41436645
Bombay,12,May,05/01/2011,18.4838 ,72.6761 ,29.459,12480000,23.075943
Bombay,3,May,05/01/2002,18.4838 ,72.6761 ,29.796,12480000,23.075943
Bombay,17,May,05/01/2016,18.4838 ,72.6761 ,30.105,12480000,23.075943
Bombay,20,May,05/01/2019,18.4838 ,72.6761 ,29.378,12480000,23.075943
Bombay,16,May,05/01/2015,18.4838 ,72.6761 ,30.135,12480000,23.075943
Bombay,2,May,05/01/2001,18.4838 ,72.6761 ,29.073,12480000,23.075943
